,Source,Target,Weight
12146,Alagos, lightdiver,2
12147,Alagos, artus,22
12148,Alagos, Ayct,8
12149,Alagos, http,9
12150,Alagos, andrex,7
12151,Alagos, baronos,2
12152,Alagos, ayct,10
12153,Alagos, tagezi,9
12154,Alagos, Scrimmer,7
12155,Alagos, rapidsp,2
12156,Alagos, FAER48,3
12157,Alagos, ti89breh,4
12158,Alagos, Sergey_IT,11
12159,Alagos, FunkyPunky,2
12160,Alagos, Onkeltem,3
12161,ayct, http,7
12162,jenny, realubot,2
12163,Shaz_, einand,2
12164,magma, jacobw,4
12165,magma, Sir_Fawnpug,3
12166,magma, somsip,3
12167,magma, usr13,2
12168,ziga555, http,2
12169,yang, miha,2
12170,yang, sterna,3
12171,ball, grok_,2
12172,ball, c2tarun,6
12173,mardy, jbache,10
12174,jbache, mardy,11
12175,Torikun, http,3
12176,Torikun, nhaines,2
12177,cyberanger, wrst,16
12178,cyberanger, chris4585,3
12179,cyberanger, Ubik,2
12180,cyberanger, linuxman410,5
12181,cyberanger, average_guy,5
12182,Ubik, cyberanger,2
12183,vubuntor599, C4NoC,2
12184,n0bawk, vubuntor824,4
12185,n0bawk, vubuntor533,41
12186,n0bawk, http,2
12187,n0bawk, Severus_,2
12188,n0bawk, vubuntor888,3
12189,n0bawk, vubuntor297,6
12190,n0bawk, vubuntor600,2
12191,n0bawk, heroandtn3,2
12192,n0bawk, _Tux_,3
12193,n0bawk, firewalldt,2
12194,NgoHuy, vubuntor824,2
12195,Trixar_za, http,4
12196,lukas_, ikonia,2
12197,artie, MeanEYE,4
12198,artie, Kion1,3
12199,Kion1, MeanEYE,3
12200,Kion1, artie,3
12201,Kion1, acib708,2
12202,Kion1, Fonsie,5
12203,Kion1, Rhonda,3
12204,Kion1, ActionParsnip,10
12205,Kion1, shanky_ty,2
12206,Kion1, iter,2
12207,Kion1, littlebearz,3
12208,KsM, BlackWeb,2
12209,KsM, bekks,2
12210,jay__, MeanEye,5
12211,jay__, compdoc,2
12212,Haematoma, MeanEYE,6
12213,Haematoma, TheLordOfTime,2
12214,Haematoma, bazhang,3
12215,Haematoma, julian-delphiki,5
12216,Haematoma, kdns,12
12217,Haematoma, orbitwhite,2
12218,Haematoma, bekks,3
12219,axisys, MeanEYE,10
12220,axisys, Transhumanist,13
12221,axisys, http,4
12222,axisys, RoyK,11
12223,axisys, sarnold,5
12224,eagernewb, Transhumanist,2
12225,marz, MeanEYE,38
12226,marz, kvothetech,2
12227,marz, Transhumanist,3
12228,marz, MeanEye,2
12229,pierre___, MeanEYE,5
12230,b14d3, MeanEYE,12
12231,whoever, Em_,3
12232,whoever, dr_willis,13
12233,whoever, mjuszcza1,4
12234,whoever, expressofa,37
12235,whoever, RNK6,4
12236,whoever, rmbell,2
12237,whoever, gitesh,5
12238,whoever, MonkeyDust,2
12239,Zwei, arch,3
12240,HeLLy, k1l,5
12241,Flynsarmy, dr_willis,8
12242,Flynsarmy, tekkbuzz,5
12243,Vyom," pablo_, ",2
12244,jason32423, Muphrid,4
12245,seednode_, otahak,2
12246,arvut, pablo_,3
12247,arvut, timgrin,2
12248,Savage_CL, http,2
12249,timgrin, dr_willis,2
12250,BlackDalek," Mechdave, http",3
12251,SwashBuckla, cfhowlett,3
12252,Dayofswords, bazhang,2
12253,Dayofswords, cfhowlett,5
12254,BlenderKiel97, donttrustem,2
12255,BlenderKiel97, ERROR,3
12256,Gorilla_No_Baka, cfhowlett,12
12257,endra, cfhowlett,2
12258,lcabreza1, cfhowlett,2
12259,lcabreza1, usr13,5
12260,lcabreza1, user13,2
12261,nnnesakysiu,  http,2
12262,eos, MonkeyDust,2
12263,Petaz, http,2
12264,Creed, cfhowlett,6
12265,Creed, MonkeyDust,2
12266,Creed, sroecker,23
12267,Creed, i've typed,2
12268,iwkse, Syria,5
12269,iwkse, sroecker,2
12270,sroecker, Creed,17
12271,sroecker, cordyceps,2
12272,bkc_, Petaz,2
12273,bkc_, mgedmin,7
12274,bkc_, cfhowlett,5
12275,skillico, cfhowlett,2
12276,skillico, MonkeyDust,2
12277,MierdaMan, k1l,2
12278,alxandra, http,5
12279,aleksandar22, MierdaMan,2
12280,kanha, Nikita,11
12281,Nikita, kanha,7
12282,Guest23089, Abhijit,2
12283,CarlFK, Nikita,2
12284,CarlFK, M0rsa,2
12285,set_killer, bekks,6
12286,set_killer, speedmastery,2
12287,set_killer, ikonia,6
12288,set_killer, OerHeks,2
12289,efes, terabit,2
12290,kunji, john_sc,2
12291,kunji, rustler770,2
12292,kunji, Slart,2
12293,kunji, dennisn_,2
12294,kunji, djshotglass,2
12295,kunji, hexstatik,3
12296,kunji, jrib,16
12297,kunji, goddard,4
12298,kunji, iceroot,4
12299,kunji, caiotarifa,2
12300,kunji, ActionParsnip,4
12301,kunji, XMLnewbi,2
12302,kunji, ProfesorDavis,3
12303,kunji, http,2
12304,kunji, Aerosonic,2
12305,kunji, anon2739324,2
12306,kunji, thoonai,18
12307,kunji, kfizz,2
12308,kunji, Getterac7,4
12309,kunji, tripelb,16
12310,kunji, asmod4,2
12311,kunji, jhutchins_wk,5
12312,kunji, ClientAlive,2
12313,kunji, bond__,2
12314,kunji, bekks,3
12315,kunji, magn3ts,2
12316,kunji, dr_willis,23
12317,kunji, KoolAid,3
12318,kunji, Mobil,4
12319,kunji, histo,15
12320,kunji, nabblet,2
12321,kunji, Tex_Nick,23
12322,kunji, SierraAR,3
12323,kunji, Modernmyth,2
12324,kunji, xob,10
12325,kunji, orb,3
12326,kunji, cub,2
12327,kunji, tekkbuzz,4
12328,kunji, diverdude,3
12329,kunji, the_gamer,5
12330,kunji, megha,5
12331,kunji, qwerkus,4
12332,kunji, bubba99,75
12333,kunji, blkadder,2
12334,kunji, qualia,8
12335,kunji, bpcomp,2
12336,kunji, Hishm1,4
12337,kunji, GetCodeMonkey,3
12338,kunji, comps_,11
12339,kunji, itry,18
12340,kunji, _TheCoder_,32
12341,kunji, escott,3
12342,kunji, robbietjuh,4
12343,kunji, LastElemental,2
12344,kunji, majukarma,4
12345,kunji, sgt-hagger,2
12346,kunji, qwebirc58753,14
12347,kunji, memand,2
12348,kunji, Jef91,2
12349,kunji, Nasuga,4
12350,kunji, mojtaba,2
12351,kunji, smw,5
12352,kunji, Sheikhmak,9
12353,kunji, vjacob,3
12354,kunji, jhutchins,3
12355,kunji, Dizzle,16
12356,kunji, BluesKaj_,6
12357,kunji, nizor,3
12358,kunji, leonce,4
12359,kunji, Eagleman,5
12360,kunji, jeff4,8
12361,kunji, _val_,2
12362,kunji, ross410,13
12363,kunji, k1l_,2
12364,kunji, wjtaylor,4
12365,kunji, alimj,3
12366,kunji, JuJuBee,2
12367,kunji, ddosantos,14
12368,kunji, DarkSim,3
12369,kunji, Grandpa_smasher,5
12370,kunji, mda,2
12371,kunji, paoloumali,5
12372,kunji, kimsia,2
12373,kunji, RocketLauncher,2
12374,kunji, makara,3
12375,kunji, ESphynx,2
12376,kunji, xrs,2
12377,kunji, Rakko,4
12378,kunji, IveBeenBit,6
12379,kunji, kittenmittens,2
12380,kunji, scary_one,2
12381,kunji, kepler,4
12382,kunji, litropy,5
12383,kunji, ioria,5
12384,kunji, dartos,6
12385,kunji, Techeavy,2
12386,kunji, fas,11
12387,kunji, coolspot,23
12388,kunji, Coded1,6
12389,kunji, RiXtEr,6
12390,kunji, CHIex,4
12391,kunji, purplerain,5
12392,kunji, hillary,6
12393,kunji, subdesign,5
12394,kunji, WhiteRook,5
12395,kunji, CyL,6
12396,kunji, thoonai_,4
12397,kunji, musetux,2
12398,kunji, flintser,5
12399,kunji, lesshaste,3
12400,kunji, jiffe98,3
12401,kunji, Kinglet,6
12402,kunji, Slynux,3
12403,kunji, setient,3
12404,kunji, MacroMan_afn,2
12405,kunji, dorohoro,5
12406,kunji, WBF,2
12407,konradUsb, bazhang,4
12408,thegrid, llutz,3
12409,devlos, Vamp898,2
12410,devlos, sardior,3
12411,StevenMcfru, politeQ,2
12412,jjason, toxboi,3
12413,jjason, bekks,9
12414,jjason, jhutchins_wk,2
12415,jjason, usr13,5
12416,kevin, adamk,2
12417,jdcn, melodie_,4
12418,machicola, jrib,2
12419,stercor, jhutchins_wk,4
12420,stercor, Jordan_U,12
12421,stercor, linxeh,5
12422,stercor, MonkeyDust,2
12423,stercor, milamber,6
12424,h0m1x, Pici,2
12425,Ubiquity4321, Jordan_U,5
12426,Ubiquity4321, TakeItEZ,19
12427,Ubiquity4321, jamin,16
12428,Ubiquity4321, ActionParsnip,5
12429,Ubiquity4321, gool_,3
12430,hexbyte, Ubiquity4321,2
12431,zastern, sarnold,7
12432,zastern, RoyK,6
12433,zvacet, Tiffany_Backer,2
12434,zvacet, gavin__,4
12435,zvacet, micseydel,2
12436,zvacet, jil,5
12437,zvacet, thegrayrace,2
12438,zvacet, Snowie,3
12439,zvacet, CanonPrinter,5
12440,zvacet, CanonPrinterftp,2
12441,zvacet, modifier,14
12442,zvacet, DavEd3464,2
12443,zvacet, x-os_pal,4
12444,zvacet, Ben64,2
12445,zvacet, anathema_,2
12446,zvacet, subdesign,11
12447,zvacet, atlef,5
12448,zvacet, dr_willis,9
12449,zvacet, hillary,3
12450,zvacet, donnie,2
12451,cornfeed, taofd,2
12452,cornfeed, Silur,3
12453,cornfeed, gavin__,3
12454,cornfeed, Snowhog,2
12455,cornfeed, jeltsch,2
12456,cornfeed, F3Speech,4
12457,cornfeed, kelvinella,2
12458,stercor_, Jordan_U,7
12459,dormito, adamk,2
12460,coolstar, Barnabas,3
12461,Eliz, mesquka1,2
12462,Eliz, picca,2
12463,sw, mesquka1,14
12464,sw, Eagleman,5
12465,sw, v73ch-x,2
12466,sw, elkingrey,18
12467,sw, y2j,2
12468,sw, epicfail,2
12469,astraljava, zequence,9
12470,astraljava, smartboyhw,3
12471,astraljava, ttoine,5
12472,FloatingGoat, holstein,2
12473,FloatingGoat, len-1304,3
12474,FloatingGoat, tete_,3
12475,kgb, fmjunkie,4
12476,Mamarok, claydoh,4
12477,Mamarok, RagnaRok__,3
12478,Mamarok, mikhas,2
12479,Mamarok, Riddell,3
12480,Mamarok, apachelogger,3
12481,claydoh, Mamarok,3
12482,claydoh, dilfridge,2
12483,yofel_, c.c,3
12484,yofel_, run it,2
12485,yofel_, shadeslayer,8
12486,yofel_, allee,3
12487,yofel_, W,3
12488,yofel_, Riddell,2
12489,SunTsu, XiaYixuan,3
12490,timjk, yofel_,2
12491,jeltsch, tsimpson,6
12492,lordievader, zsolt,4
12493,lordievader, Kujumaster,22
12494,lordievader, MrChrisDruif,7
12495,lordievader, Kujumaster_,6
12496,lordievader, Dirk_,5
12497,lordievader, gijsbert,3
12498,lordievader, Guest8903,3
12499,lordievader, zoie,4
12500,lordievader, Guest78239,15
12501,lordievader, Yavuz,12
12502,lordievader, Rick_,3
12503,lordievader, laanie,11
12504,lordievader, ichat,2
12505,lordievader, ObsequiousNewt,9
12506,lordievader, BillyZane|2,8
12507,lordievader, cornfeed,2
12508,lordievader, jimbob6996,3
12509,lordievader, FlashDeluxe,3
12510,lordievader, Martin____,8
12511,lordievader, akoya,3
12512,lordievader, Amarilis,4
12513,lordievader, lord4163,10
12514,lordievader, lg188,4
12515,lordievader, invariant,10
12516,lordievader, Gnosis-,8
12517,lordievader, rom,2
12518,lordievader, ovidiu-florin,2
12519,lordievader, alexej,2
12520,lordievader, 3JTAAHPT8,2
12521,lordievader, Ynze,60
12522,lordievader, poekie,27
12523,lordievader, odo2063,21
12524,lordievader, MichaelP,6
12525,lordievader, disharmonic,5
12526,lordievader, mohamare,2
12527,lordievader, Germ,5
12528,lordievader, germ,11
12529,lordievader, ynze_eee,4
12530,lordievader, ynze_,3
12531,lordievader, ynze,3
12532,lordievader, Skald_9_,7
12533,lordievader, jeramyeggs,6
12534,lordievader, Guest15488,3
12535,lordievader, Ludo-Burcht,17
12536,lordievader, ludo-Burcht_,16
12537,lordievader, Aknot,4
12538,lordievader, [1]lg188,3
12539,lordievader, Progers,2
12540,lordievader, pwl,6
12541,lordievader, robtygart,11
12542,lordievader, Frozenthia,9
12543,lordievader, mahesh_,24
12544,lordievader, elliria,2
12545,lordievader, ed346765,2
12546,lordievader, przemek,3
12547,lordievader, ethang,4
12548,lordievader, pim,9
12549,duanedesign, mysteriousdaren,19
12550,duanedesign, https,3
12551,duanedesign, IveBeenBit,14
12552,duanedesign, AnthonyUK,4
12553,duanedesign, Super_Dog,2
12554,Teufelchen, https,2
12555,jiero, adam8157,2
12556,jiero, MeaCulpa,9
12557,jiero, imtxc,12
12558,jiero, yunfan,11
12559,jiero, gfrog,8
12560,jiero, ofan,12
12561,jiero, ballcat,3
12562,jiero, lainme,3
12563,jiero, imadper,9
12564,jiero, onlylove,12
12565,jiero, Freebuilder,4
12566,jiero, abine,11
12567,jiero, qinglingquan,2
12568,jiero, ilisp|boring,6
12569,jiero, jusss,3
12570,jiero, hamo,2
12571,jiero, imadper_unhappy,2
12572,qiao, adam8157,16
12573,qiao, bye_bye,20
12574,qiao, maplebeats,2
12575,qiao, bluezd,3
12576,qiao, iGoogle,3
12577,qiao, iFvwm,2
12578,qiao, imadper,8
12579,qiao, GoodBye,3
12580,qiao, stardiviner,4
12581,qiao, gfrog,3
12582,qiao, pity,9
12583,AndChat|675444, archl,2
12584,AndChat|675444, cfy,5
12585,iwwi, http,2
12586,iwwi, iGoogle,2
12587,iwwi, pity,2
12588,iwwi, onlylove,3
12589,iwwi, widon,2
12590,Inode_lf, microcai,6
12591,Inode_lf, onlylove,3
12592,Inode_lf, yunfan,4
12593,Tmacy, freeflying,3
12594,hunt_O, hamo_back,2
12595,hunt_O, adam8157,2
12596,inode_lf, yunfan,2
12597,inode_lf, soiamso,3
12598,inode_lf, jevin,2
12599,inode_lf, chendy,3
12600,soiamso, geekard,5
12601,soiamso, zrqlx126,5
12602,soiamso, Cell,9
12603,soiamso, fa1c0n_,2
12604,soiamso, inode_lf,3
12605,soiamso, ndd,8
12606,soiamso, onlylove,6
12607,soiamso, pity,3
12608,soiamso, yunfan,6
12609,soiamso, nie,2
12610,soiamso, say,2
12611,soiamso, alvin_rxg,11
12612,soiamso, black_angel,19
12613,soiamso, archl,6
12614,soiamso, richard_ma,9
12615,soiamso, gfrog,18
12616,soiamso, cfy,3
12617,soiamso, ofan,7
12618,soiamso, \rs,4
12619,soiamso, abine,3
12620,soiamso, seedcm,3
12621,soiamso, namoamitabuddha,5
12622,soiamso, jarod_ch_,6
12623,soiamso, imadper,2
12624,soiamso, cleamoon,4
12625,soiamso, gfrog_,2
12626,geekard, soiamso,4
12627,floogy, http,7
12628,floogy, https,2
12629,julian123, ppq,2
12630,pesasa, http,4
12631,pesasa, n1ko,2
12632,pesasa, Kde,3
12633,asw3, http,2
12634,asw3, start-stop-daemon,2
12635,nhasian, IdleOne,2
12636,calimero_, Uso,2
12637,AlexZion, dualbuttato,2
12638,Alex-Zion, michael93,2
12639,mibofra, prego ,5
12640,mibofra, kimal73,28
12641,mibofra, LoZio,10
12642,mibofra, filo1234,7
12643,mibofra, Akhilleus,2
12644,mibofra, ciao ,7
12645,mibofra, Adry,3
12646,mibofra, xiaoy,2
12647,mibofra, daniele007,2
12648,mibofra, kaurubuntu ,2
12649,mibofra, kaurubuntu,4
12650,mibofra, gianfry,5
12651,mibofra, altair,17
12652,mibofra, vito59,2
12653,mibofra, Alexio,4
12654,mibofra, enzotib,6
12655,mibofra, riavvia ,2
12656,mibofra, simone,12
12657,mibofra, alexio_ ,2
12658,mibofra, alexio,4
12659,mibofra, nellix,2
12660,mibofra, Akilleus,3
12661,mibofra, Guest055,6
12662,mibofra, ok ,3
12663,mibofra, AlE_ ,3
12664,mibofra, Fabriziooo,3
12665,mibofra, mirnus,3
12666,mibofra, erika23,2
12667,mibofra, jacopo,2
12668,mibofra, Arkyos,2
12669,mibofra, kimal73x,8
12670,mibofra, kimal73x ,2
12671,mibofra, dimostrazione_ ,3
12672,mibofra, Distro,2
12673,mibofra, astor84,7
12674,mibofra, cristian_c,6
12675,mibofra, problema ,2
12676,mibofra, problema,3
12677,mibofra, si ,3
12678,mibofra, fra_dolcino ,3
12679,mibofra, tuocuggino,7
12680,mibofra, luis_ ,2
12681,mibofra, ergattone,18
12682,mibofra, LUCA_ ,2
12683,mibofra, salvatore,4
12684,mibofra, flow_ ,20
12685,mibofra, flow_,4
12686,mibofra, Guest29591,3
12687,mibofra, Guest77026,2
12688,mibofra, Holden,5
12689,mibofra, frappescoWT,2
12690,mibofra, paolo,3
12691,mibofra, ik8ozv,7
12692,mibofra, camino,5
12693,mibofra, piopala ,2
12694,mibofra, jester- ,6
12695,mibofra, piopala,2
12696,mibofra, Krishian,11
12697,Piter85, mibofra,2
12698,Piter85, xiaoy,2
12699,StranoMaVerp, Processore ,3
12700,oracle, alessio_,2
12701,micaela, http,3
12702,pim, http,2
12703,dj_oko, caalon,2
12704,dj_oko, jacekowski,3
12705,Resager, bane,4
12706,Resager, artus,4
12707,Richiie, ThinkT510,2
12708,_Trullo, http,4
12709,Shaz, t^,2
12710,rrva, Whiskey,5
12711,rrva, hplc,2
12712,rrva, http,3
12713,Whiskey, rrva,6
12714,Whiskey, http,4
12715,arrrghhh, http,2
12716,zapotah, RoyK,3
12717,zapotah, qman__,3
12718,anuvrat, qman__,7
12719,SuperEngineer, penguin42,2
12720,SuperEngineer, rena5192,2
12721,SuperEngineer, popey,2
12722,SuperEngineer, solarcloud_3scrn,4
12723,SuperEngineer, AlanBell,2
12724,SuperEngineer, apm1,2
12725,wrouesnel, Sarvatt,3
12726,zeref, magespawn,3
12727,zeref, Kilos,5
12728,zeref, http,2
12729,linxeh, stercor,8
12730,Guest86699, dr_willis,2
12731,jelllow, MeanEYE,2
12732,realm174, MeanEYE,3
12733,niki, MeanEYE,6
12734,LZ2ILR, MeanEYE,12
12735,SunMoonStar1, Muphrid,2
12736,SunMoonStar1, tramm,3
12737,SunMoonStar1, dr_willis,2
12738,michael_2, zwirc,10
12739,michael_2, alex,5
12740,michael_2, islan,2
12741,michael_2, arrrghhh,14
12742,michael_2, spobat,3
12743,michael_2, kslater,5
12744,michael_2, Averna,3
12745,michael_2, cynixx3,4
12746,michael_2, ankur,6
12747,michael_2, Justice,6
12748,michael_2, Owiec,13
12749,michael_2, kylescottmcgill,2
12750,limikael, CrazyZurfer,4
12751,nocturnal_, arrrghhh,2
12752,Averna, E,2
12753,Marzz, mcfhowlett,2
12754,warfar, http,7
12755,Third3ye, jayar,2
12756,Third3ye, Ben64,2
12757,Third3ye, Mkop1,2
12758,Third3ye, DerHeks,2
12759,Third3ye, disharmonic,4
12760,Third3ye, Miebster,9
12761,Third3ye, theadmin,2
12762,Third3ye, gdc77,8
12763,jayar, DrCode,3
12764,jayar, decci,2
12765,jayar, blaz_,9
12766,jayar, degkorat,2
12767,jayar, faryshta,4
12768,jayar, onto1,8
12769,jayar, troop,4
12770,XRS1, Geet,2
12771,decci, bazhang,11
12772,decci, jayar,2
12773,decci, rbasak,6
12774,decci, sarnold,4
12775,decci, I followed http,2
12776,decci, patdk-wk,10
12777,vect0r, auronandace,3
12778,faryshta," Muphrid, http",2
12779,blaz_, jayar,15
12780,onto1, jayar,8
12781,sw0rdfish_, jacklk,4
12782,troop, Jan  6 19,2
12783,Igramul, ikillcypher,2
12784,gartral, ActionParsnip,2
12785,gartral, Tashtego,12
12786,gartral, NoTchTesT,3
12787,Tashtego, gartral,9
12788,poq, mathnode,2
12789,sigurding, cfhowlett,4
12790,john_555, nibbler_,4
12791,john_555, compdoc,2
12792,nemos, kylescottmcgill,12
12793,Owiec, michael_2,21
12794,kapcom01, http,2
12795,McPels, jacklk,3
12796,xxkoncyxx, thanks ,2
12797,Nekura, kylescottmcgill,4
12798,dartos, wting,4
12799,dartos, bekks,5
12800,dartos, daftykins,4
12801,dartos, Castial,3
12802,dartos, Coded1,73
12803,dartos, lauratika,2
12804,dartos, kunji,10
12805,dartos, Tdog676,3
12806,dartos, Maxx__,4
12807,dartos, disco-eel,3
12808,wting, dartos,2
12809,wting, Random832,4
12810,wting, s5fs,3
12811,Ubiquity, cuqa,9
12812,Ubiquity, jhutchins_wk,10
12813,Ubiquity, greyduck,2
12814,alhirzel, auronandace,3
12815,SnowmanX11, alienaut,6
12816,SnowmanX11, yeehi,2
12817,lhavelund, maksim,2
12818,lhavelund, jirido,3
12819,lhavelund, badreligion,2
12820,lhavelund, meet,2
12821,lhavelund, nearst,2
12822,d1zzy, F3Speech,6
12823,Greg8823, Muphrid,11
12824,Greg8823, Mophrid,2
12825,Greg8823, mophrid,2
12826,Church, nicholas,6
12827,Church, jellow,2
12828,nicholas, Church,2
12829,debian-no0b__, yeats,3
12830,manners13, http,2
12831,ekik, riderplus,8
12832,anli_, k1l,4
12833,Alabaster_W, jamin,16
12834,Alabaster_W, gool_,2
12835,Alabaster_W, ActionParsnip,20
12836,aberrant, grahamsa_,9
12837,aberrant, ActionParsnip,4
12838,stefan_, dpurgert,12
12839,stefan_, ActionParsnip,4
12840,dpurgert, stefan_,3
12841,dpurgert, gool_,2
12842,Maverick_Hunter, ActionParsnip,22
12843,Maverick_Hunter, dr_willis,3
12844,Maverick_Hunter, Dr_Willis,7
12845,Maverick_Hunter, keith_,6
12846,deadmund, MiningMarsh,4
12847,deadmund, bekks,10
12848,deadmund, mguy,5
12849,deadmund, llutz,3
12850,deadmund, daftykins,2
12851,deadmund, heywood,20
12852,deadmund, ayrus,7
12853,deadmund, anonymous9999999,2
12854,deadmund, Thor,2
12855,crazybrain, jrib,4
12856,crazybrain, wbf,3
12857,crazybrain, dr_willis,4
12858,gool_, http,3
12859,gool_, jrib,3
12860,Heart^Killer, ActionParsnip,3
12861,qwebirc51592, dpurgert,3
12862,Regretfulone, dpurgert,8
12863,dniMretsaM, warfar,6
12864,dniMretsaM, kylescottmcgill,4
12865,dniMretsaM, SolarisBoy,4
12866,dniMretsaM, Geet,3
12867,dniMretsaM, gnomefreak,3
12868,dniMretsaM, rushy,2
12869,dniMretsaM, topper4125,2
12870,dniMretsaM, dr_willis,4
12871,dniMretsaM, Theodore,3
12872,dniMretsaM, glassrose,4
12873,dniMretsaM, vhadil,3
12874,dniMretsaM, singharkirat,6
12875,dniMretsaM, Tropetre,2
12876,dniMretsaM, jrgifford,2
12877,jambeedrum, len-1304,2
12878,jambeedrum, sylphie,4
12879,maddernick, ochosi,7
12880,maddernick, knome,2
12881,eyken, lam0r,2
12882,TheMue, fwereade_,24
12883,TheMue, rogpeppe,150
12884,TheMue, mramm,2
12885,TheMue, fwereade,47
12886,TheMue, rogpeppe1,101
12887,TheMue," fwereade, rogpeppe1",2
12888,TheMue, *,3
12889,TheMue, aram,2
12890,TheMue, niemeyer,16
12891,rogpeppe, fwereade_,265
12892,rogpeppe, TheMue,146
12893,rogpeppe, mramm,6
12894,rogpeppe, fwereade,361
12895,rogpeppe, dimitern,179
12896,rogpeppe, jam,40
12897,rogpeppe, therve,2
12898,rogpeppe, https,5
12899,rogpeppe, niemeyer,386
12900,rogpeppe, hazmat,6
12901,rogpeppe, mgz,17
12902,rogpeppe, wallyworld__,30
12903,rogpeppe, [14,5
12904,rogpeppe, aram,11
12905,rogpeppe, wallyworld,9
12906,rogpeppe, niemeyer_,9
12907,rogpeppe, davecheney,11
12908,rogpeppe, wallyworld_,15
12909,rogpeppe, jtv,48
12910,rogpeppe, 3,3
12911,rogpeppe," jtv, jam",3
12912,rogpeppe, arbit,2
12913,fwereade_," rogpeppe1, TheMue",2
12914,fwereade_," rogpeppe, dimitern",2
12915,fwereade_," wallyworld, mgz",3
12916,fwereade_," rogpeppe, TheMue",2
12917,fwereade_," TheMue, rogpeppe",2
12918,JontheEchidna, shadeslayer,3
12919,JontheEchidna, yofel,2
12920,JontheEchidna, apachelogger,7
12921,JontheEchidna, sheytan_,3
12922,allee, afiestas,16
12923,allee, Riddell,15
12924,allee, yofel,3
12925,allee, yofel_,8
12926,allee, jessie,4
12927,allee, shadeslayer,3
12928,allee, phoenix_firebrd,3
12929,RagnaRok__, Dr_Willis ,2
12930,rishubh, ovidiu-florin,3
12931,rishubh, BluesKaj,3
12932,rishubh, BarkingFish,4
12933,kubuntuser, BluesKaj,13
12934,kubuntuser, fdm391,2
12935,kubuntuser, sbivol,5
12936,kubuntuser, ActionParsnip,3
12937,kubuntuser, freeaks,2
12938,fdm391, in terminal do,2
12939,vila, czajkowski,6
12940,vila, mgz,17
12941,vila, mgrandi,2
12942,vila, jelmer,10
12943,vila, Merwin,3
